wavelet_L0_mean,wavelet_L0_std,wavelet_L0_energy,wavelet_L0_entropy,wavelet_L1_mean,wavelet_L1_std,wavelet_L1_energy,wavelet_L1_entropy,wavelet_L2_mean,wavelet_L2_std,wavelet_L2_energy,wavelet_L2_entropy,wavelet_L3_mean,wavelet_L3_std,wavelet_L3_energy,wavelet_L3_entropy,wavelet_L4_mean,wavelet_L4_std,wavelet_L4_energy,wavelet_L4_entropy,wavelet_L5_mean,wavelet_L5_std,wavelet_L5_energy,wavelet_L5_entropy,stft_total_power,stft_avg_dominant_freq,stft_spectral_entropy,filename
7765.170690869968,11495.083941898945,145480732001.37463,6.347635500917331,63.81837372758209,12740.095912458311,122709472182.45743,5.598366323033956,-108.07370843143981,8183.1269866345365,100864722291.99588,6.311809096340604,2.219594078888746,2659.268941819689,21257578991.963196,6.989099919929126,0.1261115166575291,552.438165460464,1832653595.0814326,7.731410034979749,0.0019999420346657683,71.33689481089559,61082697.640822396,8.510574710935726,2552734979.9124355,0.41335978835978837,2.761156665961997,KC.TARG..HHZ_2024-01-25T08_58_18.033_2024-01-25T09_02_18.033.mseed
8038.738156003246,16123.53130422318,245389717081.43976,6.2505527072335045,9.087905732508666,12286.92608349959,114132288189.58835,5.3280656670529485,64.01031363701192,8765.417034682003,115715969466.89084,5.931464865248615,19.759905572118143,2863.8814931596858,24655836228.156693,6.532118649312342,0.2550165613733302,555.6669479305991,1854138761.446002,7.151795290776551,-0.0019489509484734713,67.3805949988456,54495355.46812099,7.958762989279269,3309979672.7270374,0.34515542328042326,2.5240699268735365,KC.TARG..HHZ_2024-01-29T23_15_23.084_2024-01-29T23_19_23.084.mseed
7923.076891578111,6938.1145184860625,83849910859.12352,6.470338274338886,348.4879221745076,7813.857716344545,46250429079.843094,5.409945890784348,84.22708869132937,5914.3121648624665,52689190974.37983,6.064674193091775,8.102247743052528,2312.996112188197,16082150084.217112,6.729239141540835,0.8926724896844793,522.4733739954012,1639240236.5068645,7.391196430339349,0.002596996068044287,75.61737147479496,68632996.46664478,8.075059250122438,1420681383.780102,0.2728174603174603,2.6350595311970513,KC.TARG..HHZ_2024-01-29T23_29_09.137_2024-01-29T23_33_09.137.mseed
6625.185232323241,15902.660654821055,224371497620.3307,6.217795291171955,1203.3290947394169,23104.22114999427,404651295108.71533,5.236259098609047,54.97184364947426,21469.10733981883,694153941359.6191,5.791115917646896,-48.38208299614991,13719.006423338053,565769715077.0548,6.293060495964908,-22.54326507009436,4560.560085695825,124899295046.72182,6.84508964905809,0.0046286849357581,933.6868903988101,10463869825.51626,7.5502735278713935,12054020310.015076,0.7585152116402116,3.451828163650175,KC.TARG..HHZ_2024-02-12T15_51_07.215_2024-02-12T15_55_07.215.mseed
7372.520154434468,93834.89073139228,6697661623631.902,5.5885431870815525,1134.9389575271364,74857.86936739064,4237371451652.952,5.148033647595218,714.0377133700225,56413.111681032184,4793521223205.443,5.847316171413868,-33.86125058259226,28873.85565974,2506104265854.8345,6.406303260987546,-34.1136903697142,7777.070722403769,363206376554.6689,6.973221726756348,-0.003907374357368193,1426.1930058453245,24414419958.718487,7.590712815139434,110390585244.9772,0.9362599206349206,3.0985760015364647,KC.TARG..HHZ_2024-02-15T03_50_56.699_2024-02-15T03_54_56.699.mseed
7791.826038429553,17064.652395899757,266047675290.96338,6.235386605730312,432.3905762711583,16778.550462990897,212970278240.6826,5.2429808092126065,181.40791636860789,10750.889430560792,174115485764.679,5.86948886213671,-5.558633442681834,3390.867617695494,34563030382.019844,6.450530597499086,-0.4951585407415525,690.0167163334702,2859120500.5796385,7.053812296009906,-0.0022978738645112098,111.3493692064349,148821380.38149798,7.619005096607539,4286230837.954472,0.3038194444444444,2.736656558994719,KC.TARG..HHZ_2024-02-03T13_24_43.265_2024-02-03T13_28_43.265.mseed
7553.551434273408,6487.311817817936,74950863542.21146,6.4887282038384875,-165.8466342589759,9449.23217533963,67522513320.034,5.318336586390499,-106.22759281891342,6436.2421728600175,62403365399.421974,6.0448080101595165,7.999893489811926,2258.0431720490856,15327061833.19083,6.845491074521894,4.584551765436823,572.9929325710029,1971693222.9417036,7.518796922712281,0.00044023467696549686,110.60170547172248,146829545.2531298,8.196267110605648,1509410792.6819675,0.27901785714285715,2.71960921612452,KC.TARG..HHZ_2024-01-27T05_27_59.890_2024-01-27T05_31_59.890.mseed
8202.825296118543,11515.697327335683,151122606596.72705,6.383786450332709,-146.33361841760268,7207.50804603172,39289006835.687325,5.4445423272080165,82.74595234620999,5956.976378252577,53451576182.31543,6.0271647952550085,-21.69783585801381,2951.2711345951275,26183679150.56185,6.680251798585653,2.3477007089058177,783.3261744988295,3684700471.1583037,7.288620763074281,0.0008312967620947119,141.60906332824777,240697681.1891891,7.961864777897422,1920792543.5826921,0.26455026455026454,2.584772493994392,KC.TARG..HHZ_2024-01-27T00_35_37.174_2024-01-27T00_39_37.174.mseed
7767.478915422036,18716.04744504825,310431865464.1183,6.186197909382198,574.454522091864,16854.70490110169,215014772927.68692,5.276445433243316,-132.65177089921062,12920.489148760194,251436694321.3423,5.756407780046233,-9.502751756345104,4553.070977004067,62316020145.5267,6.418178336441106,2.73062699966395,885.9977021784373,4713921304.45864,7.10115105885994,-0.0030808944235037094,134.40926905756533,216844416.97182494,7.723971106482012,5161221665.504328,0.4236937830687831,2.838721744726932,KC.TARG..HHZ_2024-01-26T08_16_15.375_2024-01-26T08_20_15.375.mseed
7738.4699217748175,46820.08569590986,1702515282024.7332,5.872192878762512,-337.8489134660256,25458.918639077085,490092634200.56445,5.320846433786211,245.64859185411476,14045.282373577254,297179432077.405,5.930829596116878,34.77058406282273,5594.782399673536,94096214074.1978,6.509255581816075,7.901296134103427,1373.0267418581473,11321015510.350882,7.078074821031768,-0.0008237663344159142,222.1408787217029,592306879.7091469,7.663190204458787,18262042670.88551,0.33895502645502645,2.2950459718954046,KC.TARG..HHZ_2024-01-26T11_39_02.201_2024-01-26T11_43_02.201.mseed
7353.229659441493,29602.9651936179,703386584217.3564,5.972015965562104,-540.561997148491,37636.274201334,1071086695331.2551,5.115085086522731,946.5013319479749,32713.67563848711,1613047140458.5957,5.766053278725941,-96.15048503132388,12934.469676922612,502933110721.441,6.390507313053162,6.88071576814055,3089.1317671844017,57304408427.76022,7.017125876885349,-0.002318991804195799,610.2184357876345,4469515572.183963,7.564374861576093,23177435727.704475,0.9114583333333334,3.0742986458478283,KC.TARG..HHZ_2024-02-21T18_24_59.426_2024-02-21T18_28_59.426.mseed
8021.8003483892435,37848.93390327654,1131649655303.6748,5.9215692744651225,80.14996130930228,21155.50736337506,338356808358.49445,5.272047762628309,14.243295902896195,11812.88443444152,210153928948.621,5.972364977613712,-9.093876475546042,3946.6561942594994,46821990509.71434,6.594843809700847,-1.1222669786169268,831.6462726959923,4153278878.1457095,7.267653375085542,0.0005561433457137421,98.79180853322974,117147136.66720815,8.050428378898737,10973748713.124321,0.3368882275132275,2.443630012809893,KC.TARG..HHZ_2024-01-26T01_53_30.094_2024-01-26T01_57_30.094.mseed
