mean,std,max,min,label,filename
-9.852859269206722e-16,784.0615039218851,8526.821041666666,-6938.178958333333,1,QZ.TLG.00.HHZ_2024-01-24T15_02_55.631_2024-01-24T15_06_55.631.mseed
-2.243420264373223e-14,814.9271612128518,10057.67725,-10593.32275,1,QZ.TLG.00.HHZ_2024-02-21T07_02_43.218_2024-02-21T07_06_43.218.mseed
3.152914966146151e-14,990.4400113722174,11009.591958333333,-9592.408041666667,1,QZ.TLG.00.HHZ_2024-01-31T19_20_04.038_2024-01-31T19_24_04.038.mseed
-4.7293724492192266e-14,639.6072425083692,6255.468416666667,-4595.531583333333,1,QZ.TLG.00.HHZ_2024-01-29T21_02_01.548_2024-01-29T21_06_01.548.mseed
-1.0913936421275139e-14,369.74882465592435,3125.22675,-2490.77325,1,QZ.TLG.00.HHZ_2024-01-29T23_29_31.663_2024-01-29T23_33_31.663.mseed
-1.152026622245709e-14,295.54893492237164,2750.6929583333335,-2163.3070416666665,1,QZ.TLG.00.HHZ_2024-01-24T19_58_33.978_2024-01-24T20_02_33.978.mseed
3.819877747446299e-14,596.5098391005018,5562.415208333334,-5427.584791666666,1,QZ.TLG.00.HHZ_2024-01-29T23_15_45.480_2024-01-29T23_19_45.480.mseed
-1.5764574830730755e-14,653.7767891195688,8478.409583333334,-7204.590416666667,1,QZ.TLG.00.HHZ_2024-02-18T08_57_52.605_2024-02-18T09_01_52.605.mseed
3.3802886415893833e-14,1170.4879633347002,18055.982291666667,-14129.017708333333,1,QZ.TLG.00.HHZ_2024-02-21T18_25_21.542_2024-02-21T18_29_21.542.mseed
8.261243541104099e-15,332.6584464280706,3820.47225,-3711.52775,1,QZ.TLG.00.HHZ_2024-02-11T03_02_14.807_2024-02-11T03_06_14.807.mseed
4.888534022029489e-15,114.6047266931645,752.7649583333333,-543.2350416666667,1,QZ.TLG.00.HHZ_2024-01-29T04_20_27.274_2024-01-29T04_24_27.274.mseed
-2.7284841053187848e-15,242.67592361258716,1924.7223333333334,-1585.2776666666666,1,QZ.TLG.00.HHZ_2024-02-15T06_27_32.548_2024-02-15T06_31_32.548.mseed
1.076235397097965e-14,588.386439324801,4543.284125,-6122.715875,1,QZ.TLG.00.HHZ_2024-01-26T10_15_25.745_2024-01-26T10_19_25.745.mseed
8.48861721654733e-14,2097.992998005766,15849.487666666666,-16552.512333333332,1,QZ.TLG.00.HHZ_2024-01-25T22_36_48.217_2024-01-25T22_40_48.217.mseed
-3.903248095108817e-14,1141.5699826690243,8379.168208333333,-10616.831791666667,1,QZ.TLG.00.HHZ_2024-01-26T01_53_52.239_2024-01-26T01_57_52.239.mseed
-1.0913936421275139e-14,1845.4437248867137,23251.146291666668,-14158.853708333334,1,QZ.TLG.00.HHZ_2024-02-03T08_35_07.216_2024-02-03T08_39_07.216.mseed
4.577789998923739e-14,1619.8883490622504,18714.578458333333,-16296.421541666667,1,QZ.TLG.00.HHZ_2024-02-23T04_07_12.868_2024-02-23T04_11_12.868.mseed
1.9099388737231494e-14,410.92667104058637,4341.030041666667,-3497.969958333333,1,QZ.TLG.00.HHZ_2024-01-26T10_35_25.226_2024-01-26T10_39_25.226.mseed
1.58403660558785e-14,156.70289109343173,1084.5447916666667,-1738.4552083333333,1,QZ.TLG.00.HHZ_2024-01-29T01_50_18.577_2024-01-29T01_54_18.577.mseed
-3.440921621707578e-14,345.89773902933996,4188.412625,-3953.587375,1,QZ.TLG.00.HHZ_2024-01-29T04_03_59.771_2024-01-29T04_07_59.771.mseed
1.152026622245709e-14,488.79188713005965,7962.842041666667,-6915.157958333333,1,QZ.TLG.00.HHZ_2024-02-26T14_19_04.665_2024-02-26T14_23_04.665.mseed
-3.1377567211166027e-14,587.5942074325765,6983.256125,-8998.743875,1,QZ.TLG.00.HHZ_2024-01-26T02_24_43.752_2024-01-26T02_28_43.752.mseed
-3.319655661471188e-14,528.3878780854711,6278.703,-4242.297,1,QZ.TLG.00.HHZ_2024-01-27T00_35_59.943_2024-01-27T00_39_59.943.mseed
7.761021455128987e-14,3512.135808641579,36768.30275,-27481.69725,1,QZ.TLG.00.HHZ_2024-02-03T13_43_16.678_2024-02-03T13_47_16.678.mseed
7.927762150454025e-14,1572.754620874753,14137.450666666668,-15087.549333333332,1,QZ.TLG.00.HHZ_2024-01-26T11_39_23.252_2024-01-26T11_43_23.252.mseed
3.880510727564494e-14,897.6173904650753,8277.254708333334,-6768.745291666667,1,QZ.TLG.00.HHZ_2024-01-26T00_16_10.107_2024-01-26T00_20_10.107.mseed
8.033869865660866e-15,185.74399395325437,1492.9634583333334,-1436.0365416666666,1,QZ.TLG.00.HHZ_2024-01-30T03_43_47.009_2024-01-30T03_47_47.009.mseed
1.8038311585163078e-14,637.7231770135006,7338.607625,-7044.392375,1,QZ.TLG.00.HHZ_2024-02-12T15_51_28.726_2024-02-12T15_55_28.726.mseed
2.7891170854369798e-14,1092.4607984759173,14780.055166666667,-12639.944833333333,1,QZ.TLG.00.HHZ_2024-01-24T18_43_54.186_2024-01-24T18_47_54.186.mseed
-2.4253192047278086e-15,3316.219389157452,36717.90308333333,-30485.096916666665,1,QZ.TLG.00.HHZ_2024-02-15T03_51_17.718_2024-02-15T03_55_17.718.mseed
1.587826166845237e-14,113.17637570322574,1313.851875,-941.1481249999999,1,QZ.TLG.00.HHZ_2024-02-06T01_48_07.412_2024-02-06T01_52_07.412.mseed
-4.547473508864641e-15,698.9888668668109,7815.852958333333,-5896.147041666667,1,QZ.TLG.00.HHZ_2024-02-26T17_44_41.446_2024-02-26T17_48_41.446.mseed
-6.427095892528693e-14,4806.034394877553,51677.47254166667,-37261.52745833333,1,QZ.TLG.00.HHZ_2024-01-27T09_01_41.904_2024-01-27T09_05_41.904.mseed
-1.0913936421275139e-14,619.959278922077,4537.055708333333,-6167.944291666667,1,QZ.TLG.00.HHZ_2024-01-28T09_50_53.378_2024-01-28T09_54_53.378.mseed
-5.987506786671778e-15,559.6577335984517,4851.606333333333,-3741.393666666667,1,QZ.TLG.00.HHZ_2024-01-30T03_51_14.154_2024-01-30T03_55_14.154.mseed
1.0307606620093187e-14,1843.6688087117554,30614.620208333334,-17316.379791666666,1,QZ.TLG.00.HHZ_2024-01-24T14_59_58.719_2024-01-24T15_03_58.719.mseed
1.6977234433094662e-14,1003.6123761484478,8824.595,-10977.405,1,QZ.TLG.00.HHZ_2024-01-30T01_43_36.136_2024-01-30T01_47_36.136.mseed
1.0838145196127396e-14,472.9917250549344,4369.910625,-4636.089375,1,QZ.TLG.00.HHZ_2024-01-24T19_32_00.401_2024-01-24T19_36_00.401.mseed
4.56263175389419e-14,731.895482279288,7059.0699583333335,-5722.9300416666665,1,QZ.TLG.00.HHZ_2024-02-03T18_01_09.216_2024-02-03T18_05_09.216.mseed
4.5171570188055434e-14,1308.3288797600892,17434.301541666668,-20331.698458333332,1,QZ.TLG.00.HHZ_2024-02-23T10_31_44.691_2024-02-23T10_35_44.691.mseed
-2.3525596285859743e-13,15617.001722148258,195194.10429166668,-121588.89570833334,1,QZ.TLG.00.HHZ_2024-02-23T22_57_35.550_2024-02-23T23_01_35.550.mseed
2.6072181450823943e-14,1089.3124700537214,13294.765208333334,-10702.234791666666,1,QZ.TLG.00.HHZ_2024-02-07T08_54_08.126_2024-02-07T08_58_08.126.mseed
-1.5910093983014425e-12,44664.14937459376,423210.1490833333,-306619.8509166667,1,QZ.TLG.00.HHZ_2024-02-25T04_13_37.400_2024-02-25T04_17_37.400.mseed
1.1065518871570626e-14,1059.4144940979315,10063.858625,-8661.141375,1,QZ.TLG.00.HHZ_2024-01-25T01_42_28.151_2024-01-25T01_46_28.151.mseed
1.674986075765143e-14,207.60034256544455,1966.4197916666667,-1711.5802083333333,1,QZ.TLG.00.HHZ_2024-01-24T04_57_05.594_2024-01-24T05_01_05.594.mseed
5.6085506609330575e-15,993.293053278734,10401.188458333334,-9053.811541666666,1,QZ.TLG.00.HHZ_2024-02-26T01_27_28.427_2024-02-26T01_31_28.427.mseed
2.395002714668711e-14,417.4330980669716,3095.5582083333334,-3778.4417916666666,1,QZ.TLG.00.HHZ_2024-01-25T01_12_15.386_2024-01-25T01_16_15.386.mseed
1.96299273132657e-14,305.287957936972,2398.8719166666665,-2674.1280833333335,1,QZ.TLG.00.HHZ_2024-01-24T16_18_52.022_2024-01-24T16_22_52.022.mseed
-1.6128372711439928e-13,3045.3449380802904,40075.297041666665,-19985.702958333335,1,QZ.TLG.00.HHZ_2024-01-24T20_03_41.827_2024-01-24T20_07_41.827.mseed
2.849750065555175e-14,692.3649660989659,11849.895666666667,-7404.104333333334,1,QZ.TLG.00.HHZ_2024-01-26T12_04_15.366_2024-01-26T12_08_15.366.mseed
-4.850638409455617e-15,193.89914332348556,1821.9709583333333,-1488.0290416666667,1,QZ.TLG.00.HHZ_2024-01-24T17_47_46.144_2024-01-24T17_51_46.144.mseed
-9.094947017729283e-14,3500.328625245777,32476.672583333333,-28402.327416666667,1,QZ.TLG.00.HHZ_2024-02-03T16_33_25.400_2024-02-03T16_37_25.400.mseed
-3.637978807091713e-15,396.4055027157587,3074.4,-4110.6,1,QZ.TLG.00.HHZ_2024-02-26T17_54_36.610_2024-02-26T17_58_36.610.mseed
-1.0865430037180584e-12,56658.80408726795,243179.4475,-284148.5525,1,QZ.TLG.00.HHZ_2024-01-29T22_26_19.994_2024-01-29T22_30_19.994.mseed
-1.0307606620093187e-14,3018.64559145059,37544.105708333336,-21629.894291666667,1,QZ.TLG.00.HHZ_2024-02-11T04_55_50.206_2024-02-11T04_59_50.206.mseed
2.3646862246096133e-14,304.1130787255581,2472.72825,-2258.27175,1,QZ.TLG.00.HHZ_2024-01-26T01_13_11.969_2024-01-26T01_17_11.969.mseed
-2.2312936683495838e-13,11169.628354233128,91960.21616666667,-79775.78383333333,1,QZ.TLG.00.HHZ_2024-01-24T22_20_28.350_2024-01-24T22_24_28.350.mseed
4.8506384094556176e-14,2658.2448450615543,26742.598083333334,-27708.401916666666,1,QZ.TLG.00.HHZ_2024-02-04T01_17_37.006_2024-02-04T01_21_37.006.mseed
-3.789561257387201e-15,209.2050485747534,1991.3912916666666,-1899.6087083333334,1,QZ.TLG.00.HHZ_2024-02-28T01_16_26.382_2024-02-28T01_20_26.382.mseed
8.033869865660866e-15,597.2114964248414,4547.315958333334,-6148.684041666666,1,QZ.TLG.00.HHZ_2024-01-24T02_15_10.798_2024-01-24T02_19_10.798.mseed
-2.3646862246096133e-14,1606.3851519029004,19898.48725,-12148.51275,1,QZ.TLG.00.HHZ_2024-01-23T19_38_52.620_2024-01-23T19_42_52.620.mseed
-1.7431981783981124e-15,216.22105482261475,2002.39575,-1759.60425,1,QZ.TLG.00.HHZ_2024-01-23T23_53_16.846_2024-01-23T23_57_16.846.mseed
2.6981676152596872e-14,717.2381417159901,7032.926791666667,-5887.073208333333,1,QZ.TLG.00.HHZ_2024-01-23T02_10_01.255_2024-01-23T02_14_01.255.mseed
-3.42576337667803e-14,758.3731803441532,10028.248833333333,-10749.751166666667,1,QZ.TLG.00.HHZ_2023-04-11T17_06_48.139_2023-04-11T17_10_48.139.mseed
7.275957614183426e-15,467.12702610555755,4604.031333333333,-4157.968666666667,1,QZ.TLG.00.HHZ_2024-01-22T20_47_12.541_2024-01-22T20_51_12.541.mseed
-1.000444171950221e-14,204.23352346894458,2412.7787916666666,-1372.2212083333334,1,QZ.TLG.00.HHZ_2024-01-23T04_19_59.982_2024-01-23T04_23_59.982.mseed
-1.5522042910257975e-13,3520.174933683526,32709.714125,-22279.285875,1,QZ.TLG.00.HHZ_2024-01-22T20_55_50.597_2024-01-22T20_59_50.597.mseed
-1.0913936421275139e-14,338.9182047770375,1255.2655416666666,-1154.7344583333334,1,QZ.TLG.00.HHZ_2024-01-22T21_24_21.300_2024-01-22T21_28_21.300.mseed
6.1390892369672655e-15,128.76000973039274,769.34275,-791.65725,1,QZ.TLG.00.HHZ_2024-01-24T02_37_36.494_2024-01-24T02_41_36.494.mseed
-8.488617216547331e-15,761.1464356907327,10275.196791666667,-6368.803208333334,1,QZ.TLG.00.HHZ_2024-01-24T02_52_42.490_2024-01-24T02_56_42.490.mseed
4.123042648037275e-14,400.61173239339155,2086.524875,-1417.475125,1,QZ.TLG.00.HHZ_2024-01-22T21_19_41.472_2024-01-22T21_23_41.472.mseed
1.358178754647573e-13,2311.582601440802,6472.635583333334,-7200.364416666666,1,QZ.TLG.00.HHZ_2024-01-22T19_15_47.933_2024-01-22T19_19_47.933.mseed
-2.243420264373223e-14,517.1080989085076,5548.74875,-4090.25125,1,QZ.TLG.00.HHZ_2024-01-22T22_39_03.918_2024-01-22T22_43_03.918.mseed
2.3116323670061927e-14,788.9772104890228,6436.039208333334,-6903.960791666666,1,QZ.TLG.00.HHZ_2023-07-29T20_57_21.167_2023-07-29T21_01_21.167.mseed
-3.0316490059097607e-16,227.78856483284972,1879.975375,-2218.024625,1,QZ.TLG.00.HHZ_2023-11-07T19_44_59.973_2023-11-07T19_48_59.973.mseed
7.566995918750763e-13,16979.074245340922,192503.85583333333,-140396.14416666667,1,QZ.TLG.00.HHZ_2024-01-22T18_41_10.192_2024-01-22T18_45_10.192.mseed
1.1641532182693482e-13,609.315000155001,2488.3683333333333,-2393.6316666666667,1,QZ.TLG.00.HHZ_2024-01-22T19_58_31.251_2024-01-22T20_02_31.251.mseed
3.647680083910624e-12,58889.40207451669,204769.690375,-261630.309625,1,QZ.TLG.00.HHZ_2024-01-22T18_15_44.769_2024-01-22T18_19_44.769.mseed
5.153803310046594e-15,167.19650296382278,1967.1587083333334,-1804.8412916666666,1,QZ.TLG.00.HHZ_2024-01-23T17_24_21.984_2024-01-23T17_28_21.984.mseed
-5.6085506609330576e-14,2771.136170162655,29868.195041666666,-43084.804958333334,1,QZ.TLG.00.HHZ_2023-01-27T00_09_14.600_2023-01-27T00_13_14.600.mseed
1.530982747984429e-14,294.6455570367998,2764.511625,-2235.488375,1,QZ.TLG.00.HHZ_2024-01-24T03_55_04.976_2024-01-24T03_59_04.976.mseed
-1.5400776950021585e-13,3476.074567330319,33592.924,-26487.076,1,QZ.TLG.00.HHZ_2024-01-22T20_28_08.774_2024-01-22T20_32_08.774.mseed
4.656612873077393e-13,15721.76844542875,48472.706125,-46476.293875,1,QZ.TLG.00.HHZ_2024-01-22T18_26_01.298_2024-01-22T18_30_01.298.mseed
1.5158245029548805e-15,984.8226130924534,8649.664291666666,-9216.335708333334,1,QZ.TLG.00.HHZ_2023-11-15T14_16_15.575_2023-11-15T14_20_15.575.mseed
6.674478451410929e-12,115358.44868750518,415409.27291666664,-440389.72708333336,1,QZ.TLG.00.HHZ_2024-01-22T18_12_53.242_2024-01-22T18_16_53.242.mseed
-5.820766091346741e-14,2771.1469003675697,27981.711541666667,-23233.288458333333,1,QZ.TLG.00.HHZ_2024-01-23T03_59_59.254_2024-01-23T04_03_59.254.mseed
-2.4404774497573575e-14,613.2441758962409,8661.292083333334,-8946.707916666666,1,QZ.TLG.00.HHZ_2024-01-23T19_10_18.330_2024-01-23T19_14_18.330.mseed
3.42576337667803e-14,596.0821528866405,8653.371833333333,-5393.628166666666,1,QZ.TLG.00.HHZ_2023-03-31T19_51_16.036_2023-03-31T19_55_16.036.mseed
-4.971904369692008e-14,2293.221877847749,19137.587333333333,-21768.412666666667,1,QZ.TLG.00.HHZ_2023-02-26T21_40_52.226_2023-02-26T21_44_52.226.mseed
9.216212977965673e-14,2110.5867547254975,22323.752541666665,-15755.247458333333,1,QZ.TLG.00.HHZ_2024-01-22T21_15_22.428_2024-01-22T21_19_22.428.mseed
2.15247079419593e-14,475.9727708514135,6095.602833333333,-3827.3971666666666,1,QZ.TLG.00.HHZ_2024-01-23T11_05_43.059_2024-01-23T11_09_43.059.mseed
2.3495279795800646e-14,1663.8927777772076,34746.989875,-29203.010125,1,QZ.TLG.00.HHZ_2023-09-30T21_28_30.785_2023-09-30T21_32_30.785.mseed
4.7187010447184244e-11,822803.4556310051,5191860.212875,-4597269.787125,1,QZ.TLG.00.HHZ_2024-01-22T18_07_41.372_2024-01-22T18_11_41.372.mseed
4.0624096679190795e-14,597.1488600661701,4432.1925833333335,-4697.8074166666665,1,QZ.TLG.00.HHZ_2023-01-13T12_29_02.827_2023-01-13T12_33_02.827.mseed
3.152914966146151e-14,2208.4073105499765,26468.998958333334,-29860.001041666666,1,QZ.TLG.00.HHZ_2024-01-23T09_05_50.052_2024-01-23T09_09_50.052.mseed
-2.3646862246096133e-14,617.4361214958448,5164.4807083333335,-4046.5192916666665,1,QZ.TLG.00.HHZ_2024-01-22T22_55_19.108_2024-01-22T22_59_19.108.mseed
-9.094947017729283e-15,515.8275617078008,5875.336958333333,-4104.663041666667,1,QZ.TLG.00.HHZ_2024-01-23T04_12_09.836_2024-01-23T04_16_09.836.mseed
3.0073958138624827e-13,17913.898689584024,200847.40175,-149772.59825,1,QZ.TLG.00.HHZ_2024-01-22T19_35_25.781_2024-01-22T19_39_25.781.mseed
-4.001776687800884e-14,1448.5060614503227,14495.016583333334,-17355.983416666666,1,QZ.TLG.00.HHZ_2023-11-07T18_50_45.488_2023-11-07T18_54_45.488.mseed
-2.4495723967750865e-13,6780.797765491853,53385.29083333333,-41124.70916666667,1,QZ.TLG.00.HHZ_2024-01-22T21_41_43.707_2024-01-22T21_45_43.707.mseed
1.5158245029548803e-16,240.79576517788718,3005.33375,-1558.66625,1,QZ.TLG.00.HHZ_2024-01-23T11_30_13.370_2024-01-23T11_34_13.370.mseed
4.850638409455617e-15,583.7764020802385,4960.829708333334,-5502.170291666666,1,QZ.TLG.00.HHZ_2024-01-23T06_39_48.500_2024-01-23T06_43_48.500.mseed
-1.5231004605690639e-12,27969.162525921005,222619.514125,-191192.485875,1,QZ.TLG.00.HHZ_2024-01-23T20_36_51.714_2024-01-23T20_40_51.714.mseed
-8.731149137020111e-13,12353.863151793888,93197.15758333333,-84435.84241666667,1,QZ.TLG.00.HHZ_2024-01-23T01_17_19.332_2024-01-23T01_21_19.332.mseed
6.984919309616089e-13,10776.135357541887,28366.0485,-34627.9515,1,QZ.TLG.00.HHZ_2024-01-22T18_35_09.311_2024-01-22T18_39_09.311.mseed
-2.7284841053187846e-14,1079.5459882898176,9287.050833333333,-14576.949166666667,1,QZ.TLG.00.HHZ_2024-01-23T21_49_19.898_2024-01-23T21_53_19.898.mseed
7.124375163887937e-15,472.52624072189985,4929.42475,-5699.57525,1,QZ.TLG.00.HHZ_2024-01-23T19_18_55.542_2024-01-23T19_22_55.542.mseed
-6.3361464223514e-14,1051.7353474998072,9469.010541666667,-7801.9894583333335,1,QZ.TLG.00.HHZ_2024-01-22T23_02_02.826_2024-01-22T23_06_02.826.mseed
-4.9112713895738124e-14,956.841342538185,10922.035375,-11130.964625,1,QZ.TLG.00.HHZ_2024-01-24T01_33_55.330_2024-01-24T01_37_55.330.mseed
-3.637978807091713e-15,694.586274266858,10615.764291666666,-8470.235708333334,1,QZ.TLG.00.HHZ_2024-01-22T21_37_14.271_2024-01-22T21_41_14.271.mseed
-1.1217101321866115e-14,239.5170713283141,2432.446375,-2309.553625,1,QZ.TLG.00.HHZ_2024-01-23T02_57_14.400_2024-01-23T03_01_14.400.mseed
-2.334369734550516e-14,257.92838590628645,2829.0126666666665,-1676.9873333333333,1,QZ.TLG.00.HHZ_2024-01-23T04_29_39.973_2024-01-23T04_33_39.973.mseed
-2.546585164964199e-14,252.05748315921025,2544.1503333333335,-2854.8496666666665,1,QZ.TLG.00.HHZ_2024-01-23T10_04_35.787_2024-01-23T10_08_35.787.mseed
4.168517383125921e-15,371.7183706173488,3144.0715,-2644.9285,1,QZ.TLG.00.HHZ_2024-01-23T22_22_04.499_2024-01-23T22_26_04.499.mseed
-3.3954468866189324e-14,4335.868454116968,40830.73204166667,-27782.267958333334,1,QZ.TLG.00.HHZ_2023-02-26T23_56_43.588_2023-02-27T00_00_43.588.mseed
-9.11920020977656e-13,14672.002136754265,93738.937125,-57226.062875,1,QZ.TLG.00.HHZ_2024-01-22T18_31_19.481_2024-01-22T18_35_19.481.mseed
1.6674069532503684e-14,959.1216502870165,10016.547791666666,-5911.452208333333,1,QZ.TLG.00.HHZ_2024-01-23T04_24_26.934_2024-01-23T04_28_26.934.mseed
9.701276818911234e-15,545.098892107738,5223.5875,-5093.4125,1,QZ.TLG.00.HHZ_2024-01-22T22_07_36.908_2024-01-22T22_11_36.908.mseed
-2.0842586915629604e-14,378.34769761189534,4648.238666666667,-4378.761333333333,1,QZ.TLG.00.HHZ_2024-01-23T23_26_23.254_2024-01-23T23_30_23.254.mseed
2.207040476302306e-13,3574.371897437351,14124.059666666666,-11573.940333333334,1,QZ.TLG.00.HHZ_2024-01-22T19_39_14.193_2024-01-22T19_43_14.193.mseed
-1.0459189070388675e-14,202.0975650991372,1291.791,-1457.209,1,QZ.TLG.00.HHZ_2024-01-22T23_43_06.381_2024-01-22T23_47_06.381.mseed
1.167184867275258e-14,471.1417608253424,5257.57825,-3614.42175,1,QZ.TLG.00.HHZ_2024-01-23T14_07_31.793_2024-01-23T14_11_31.793.mseed
-1.2126596023639044e-14,337.2056080988125,2571.0735416666666,-3830.9264583333334,1,QZ.TLG.00.HHZ_2023-11-07T19_33_03.851_2023-11-07T19_37_03.851.mseed
2.304053244491418e-14,2126.989787980882,17107.853541666667,-17769.146458333333,1,QZ.TLG.00.HHZ_2023-05-16T21_55_04.192_2023-05-16T21_59_04.192.mseed
-3.4924596548080445e-13,17509.103658963846,147114.8435,-79188.1565,1,QZ.TLG.00.HHZ_2023-11-07T18_08_33.154_2023-11-07T18_12_33.154.mseed
8.294591680169106e-13,14924.196948419252,116906.87366666667,-110771.12633333333,1,QZ.TLG.00.HHZ_2024-01-22T23_18_04.517_2024-01-22T23_22_04.517.mseed
-1.1823431123048067e-14,344.4900809000141,3343.1539583333333,-2465.8460416666667,1,QZ.TLG.00.HHZ_2023-05-31T07_11_35.404_2023-05-31T07_15_35.404.mseed
-2.9103830456733704e-14,1604.5604625676483,24967.953833333333,-18118.046166666667,1,QZ.TLG.00.HHZ_2024-01-23T12_08_07.804_2024-01-23T12_12_07.804.mseed
1.546140993013978e-14,429.77685802726734,4326.0702083333335,-3340.9297916666665,1,QZ.TLG.00.HHZ_2024-01-23T01_57_10.609_2024-01-23T02_01_10.609.mseed
-1.2126596023639044e-14,535.5954689281577,2212.1794583333335,-3178.8205416666665,1,QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed
2.4253192047278086e-15,388.94006997321685,1874.05525,-1267.94475,1,QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed
6.305829932292302e-14,1051.6441909790294,5726.64775,-6445.35225,1,QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed
-3.1225984760870537e-14,562.6474249654716,5764.595375,-5077.404625,1,QZ.TLG.00.HHZ_2024-01-22T22_18_42.287_2024-01-22T22_22_42.287.mseed
-1.0913936421275139e-14,272.73060406872696,3192.750375,-4153.249625,1,QZ.TLG.00.HHZ_2024-01-23T00_21_05.730_2024-01-23T00_25_05.730.mseed
-9.216212977965673e-14,1171.9671677686947,4760.233375,-5437.766625,1,QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed
3.1529149661461513e-13,3084.987486134127,22413.562416666668,-23156.437583333332,1,QZ.TLG.00.HHZ_2023-11-07T18_13_49.770_2023-11-07T18_17_49.770.mseed
0.0,585.8082965770443,3341.5539583333334,-4464.446041666667,1,QZ.TLG.00.HHZ_2024-01-22T21_02_56.669_2024-01-22T21_06_56.669.mseed
3.637978807091713e-14,322.5574428347754,2540.618625,-2546.381375,1,QZ.TLG.00.HHZ_2024-01-23T00_05_28.798_2024-01-23T00_09_28.798.mseed
-8.943364567433794e-15,235.53162756906258,3133.3559583333335,-2828.6440416666665,1,QZ.TLG.00.HHZ_2024-01-24T01_57_50.006_2024-01-24T02_01_50.006.mseed
-2.944489096989855e-14,347.5990001039247,3715.0730416666665,-2839.9269583333335,1,QZ.TLG.00.HHZ_2023-06-01T15_58_59.878_2023-06-01T16_02_59.878.mseed
-1.0686562745831907e-14,311.73022448081514,2973.408375,-2340.591625,1,QZ.TLG.00.HHZ_2024-01-23T13_45_55.387_2024-01-23T13_49_55.387.mseed
-4.016934932830433e-15,243.72340960877432,2373.7785833333332,-2046.2214166666668,1,QZ.TLG.00.HHZ_2024-01-23T13_35_01.214_2024-01-23T13_39_01.214.mseed
-3.1150193535722795e-14,252.5906643064546,2996.237375,-2004.762625,1,QZ.TLG.00.HHZ_2024-01-24T00_14_08.541_2024-01-24T00_18_08.541.mseed
3.1680732111757e-14,430.1581820865436,4164.372,-3836.628,1,QZ.TLG.00.HHZ_2024-01-23T07_17_56.004_2024-01-23T07_21_56.004.mseed
1.5764574830730755e-14,243.44461824222807,1561.32675,-1660.67325,1,QZ.TLG.00.HHZ_2024-01-23T01_41_53.888_2024-01-23T01_45_53.888.mseed
2.334369734550516e-14,894.0047382925318,12028.275291666667,-10487.724708333333,1,QZ.TLG.00.HHZ_2024-01-23T23_48_43.134_2024-01-23T23_52_43.134.mseed
-1.2126596023639044e-14,1381.0951052212959,15009.667333333333,-12055.332666666667,1,QZ.TLG.00.HHZ_2024-01-23T00_11_18.367_2024-01-23T00_15_18.367.mseed
-8.925174673398335e-13,8612.81444387647,22315.671083333335,-29589.328916666665,1,QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed
1.6067739731321733e-14,335.56480934537814,3202.527,-2918.473,1,QZ.TLG.00.HHZ_2024-01-23T01_39_01.308_2024-01-23T01_43_01.308.mseed
-9.094947017729283e-15,314.2541059916941,3482.494166666667,-3030.505833333333,1,QZ.TLG.00.HHZ_2024-01-23T09_45_58.343_2024-01-23T09_49_58.343.mseed
2.5162686749051014e-14,647.0299484909111,9642.209875,-9325.790125,1,QZ.TLG.00.HHZ_2023-02-02T02_07_05.166_2023-02-02T02_11_05.166.mseed
2.9103830456733704e-14,4815.955787244104,34349.89483333333,-25831.105166666668,1,KR.ARLS.00.HHZ_2024-01-22T21_41_58.205_2024-01-22T21_45_58.205.mseed
-2.6678511252005894e-14,507.0624070116189,2439.7785,-3361.2215,1,KR.ARLS.00.HHZ_2024-01-23T11_05_58.650_2024-01-23T11_09_58.650.mseed
6.063298011819522e-14,534.2350484591587,4242.426416666666,-3023.5735833333333,1,KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed
-3.3954468866189324e-14,1419.1271914227088,15828.196166666667,-13313.803833333333,1,KR.ARLS.00.HHZ_2023-11-07T18_50_47.120_2023-11-07T18_54_47.120.mseed
-1.5522042910257975e-13,13863.523154435272,109530.015125,-101595.984875,1,KR.ARLS.00.HHZ_2024-01-23T01_17_33.995_2024-01-23T01_21_33.995.mseed
3.4924596548080445e-13,5645.765549628839,52842.07158333333,-51540.92841666667,1,KR.ARLS.00.HHZ_2024-02-23T22_57_47.715_2024-02-23T23_01_47.715.mseed
-7.761021455128987e-14,507.0173159304379,1131.9901666666667,-2226.0098333333335,1,KR.ARLS.00.HHZ_2024-01-22T21_19_53.940_2024-01-22T21_23_53.940.mseed
-1.7462298274040223e-13,478.3574764885113,1422.0497916666666,-1410.9502083333334,1,KR.ARLS.00.HHZ_2024-01-23T04_20_16.368_2024-01-23T04_24_16.368.mseed
7.761021455128987e-14,556.9162912573926,2424.0776666666666,-1611.9223333333334,1,KR.ARLS.00.HHZ_2024-01-23T01_39_15.724_2024-01-23T01_43_15.724.mseed
